MONTHS WORKED;WEEKLY HOURS WORKED;SALARY;SEX;AGE;OCCUPATION;VALUE OF THE HOUR
12;40;1300000.0;F;24;barbero;7488.5
12;72;1500000.0;M;8;barbero;4800.3
12;50;1300000.0;M;78;barbero;5990.8
12;22;1500000.0;M;35;barbero;15710.1
12;40;250000.0;M;57;barbero;1440.1
6;48;1250000.0;M;8;barbero;6000.4
12;15;260000.0;F;28;barbero;3993.9
12;48;400000.0;M;57;barbero;1920.1
12;60;3000000.0;M;63;barbero;11520.7
12;20;1160000.0;M;50;barbero;13364.1
12;42;600000.0;M;75;basurero;3291.6
12;50;1100000.0;F;37;basurero;5069.1
12;70;400000.0;M;16;basurero;1316.7
1;48;60000.0;M;13;basurero;288.0
12;9;1160000.0;F;16;basurero;29697.9
12;48;1160000.0;F;13;basurero;5568.4
12;72;1200000.0;F;8;basurero;3840.2
12;21;120000.0;M;35;basurero;1316.7
12;60;200000.0;M;59;basurero;768.0
12;60;200000.0;M;20;basurero;768.0
9;35;250000.0;M;41;basurero;1645.8
12;38;700000.0;M;54;basurero;4244.5
12;40;600000.0;F;52;basurero;3456.2
12;48;600000.0;F;37;basurero;2880.2
12;48;1160000.0;M;25;basurero;5568.4
12;84;400000.0;F;10;basurero;1097.2
12;84;70000.0;F;7;basurero;192.0
12;60;90000.0;M;40;basurero;345.6
12;84;90000.0;F;43;basurero;246.9
12;36;100000.0;F;43;basurero;640.0
12;48;1400000.0;F;72;basurero;6720.4
12;48;250000.0;M;53;basurero;1200.1
12;56;50000.0;F;35;basurero;205.7
12;30;240000.0;F;56;basurero;1843.3
10;48;1000000.0;F;88;basurero;4800.3
12;12;140000.0;F;29;basurero;2688.2
12;50;275000.0;M;7;basurero;1267.3
12;30;600000.0;M;13;basurero;4608.3
12;40;300000.0;F;7;basurero;1728.1
12;40;250000.0;F;82;basurero;1440.1
12;15;100000.0;M;35;basurero;1536.1
12;48;400000.0;M;20;basurero;1920.1
12;48;1000000.0;F;28;basurero;4800.3
12;84;420000.0;M;56;basurero;1152.1
12;84;420000.0;F;24;basurero;1152.1
12;98;420000.0;M;31;basurero;987.5
6;40;120000.0;M;38;basurero;691.2
12;42;100000.0;F;52;basurero;548.6
12;40;200000.0;M;34;basurero;1152.1
6;20;300000.0;M;28;basurero;3456.2
12;30;350000.0;F;24;basurero;2688.2
12;40;500000.0;F;5;basurero;2880.2
12;30;500000.0;M;66;basurero;3840.2
12;35;600000.0;F;48;basurero;3950.0
12;42;300000.0;F;56;basurero;1645.8
8;24;70000.0;M;65;basurero;672.0
12;36;1000000.0;M;38;basurero;6400.4
12;48;500000.0;M;47;basurero;2400.2
12;40;480000.0;M;23;basurero;2765.0
12;20;80000.0;F;11;basurero;921.7
12;40;200000.0;F;31;basurero;1152.1
12;48;900000.0;F;39;basurero;4320.3
12;48;1160000.0;F;39;basurero;5568.4
8;30;180000.0;F;18;basurero;1382.5
12;30;200000.0;F;32;basurero;1536.1
12;30;100000.0;F;33;basurero;768.0
12;48;11000000.0;M;22;basurero;52803.4
12;48;700000.0;M;44;basurero;3360.2
12;48;1160000.0;F;52;basurero;5568.4
12;48;1160000.0;M;7;basurero;5568.4
12;36;400000.0;F;39;basurero;2560.2
12;30;2900000.0;F;14;basurero;22273.4
12;48;150000.0;M;8;basurero;720.0
12;48;500000.0;F;37;basurero;2400.2
12;30;500000.0;M;65;basurero;3840.2
12;20;100000.0;F;70;basurero;1152.1
12;42;800000.0;F;22;basurero;4388.9
12;7;150000.0;F;60;basurero;4937.5
12;20;80000.0;F;34;basurero;921.7
12;30;250000.0;M;36;basurero;1920.1
12;56;550000.0;F;9;basurero;2263.0
8;30;200000.0;F;68;basurero;1536.1
12;25;300000.0;F;19;basurero;2765.0
12;50;1300000.0;F;44;basurero;5990.8
12;50;1000000.0;F;44;basurero;4608.3
12;48;200000.0;M;52;basurero;960.1
12;72;1200000.0;F;19;basurero;3840.2
12;50;100000.0;M;11;basurero;460.8
2;48;700000.0;F;63;basurero;3360.2
12;72;300000.0;F;36;basurero;960.1
12;48;250000.0;F;7;basurero;1200.1
12;40;480000.0;M;34;basurero;2765.0
6;40;100000.0;F;20;basurero;576.0
12;48;700000.0;F;6;basurero;3360.2
12;49;600000.0;F;31;basurero;2821.4
12;35;300000.0;F;64;basurero;1975.0
12;70;200000.0;F;63;basurero;658.3
12;48;1160000.0;F;74;basurero;5568.4
12;20;100000.0;F;41;basurero;1152.1
12;54;600000.0;M;28;basurero;2560.2
12;40;550000.0;F;18;basurero;3168.2
12;28;350000.0;M;38;basurero;2880.2
12;12;205000.0;M;36;basurero;3936.3
12;40;200000.0;F;18;basurero;1152.1
12;48;1160000.0;M;66;basurero;5568.4
12;60;400000.0;M;26;basurero;1536.1
12;48;600000.0;M;48;basurero;2880.2
12;5;50000.0;M;37;basurero;2304.1
12;40;800000.0;F;73;basurero;4608.3
12;40;700000.0;F;71;basurero;4032.3
12;40;700000.0;M;10;basurero;4032.3
12;52;800000.0;M;43;basurero;3544.8
12;40;600000.0;F;24;basurero;3456.2
12;48;1500000.0;M;66;basurero;7200.5
12;48;1200000.0;F;32;basurero;5760.4
7;20;800000.0;F;43;basurero;9216.6
12;27;200000.0;M;58;basurero;1706.8
12;30;120000.0;F;62;basurero;921.7
12;25;150000.0;F;15;basurero;1382.5
12;40;150000.0;M;89;basurero;864.1
10;40;100000.0;F;70;basurero;576.0
12;48;250000.0;F;59;basurero;1200.1
12;48;200000.0;F;82;basurero;960.1
12;48;650000.0;M;63;basurero;3120.2
12;36;450000.0;F;59;basurero;2880.2
12;48;400000.0;F;33;basurero;1920.1
12;3;30000.0;M;38;basurero;2304.1
12;54;200000.0;F;62;basurero;853.4
12;35;700000.0;M;31;basurero;4608.3
12;40;900000.0;F;68;basurero;5184.3
12;42;750000.0;M;63;basurero;4114.5
12;12;80000.0;M;46;basurero;1536.1
12;35;500000.0;M;21;basurero;3291.6
12;48;1160000.0;M;36;basurero;5568.4
12;30;250000.0;F;30;basurero;1920.1
12;45;700000.0;M;23;basurero;3584.2
12;10;80000.0;F;51;basurero;1843.3
12;10;50000.0;F;40;basurero;1152.1
12;40;400000.0;M;57;basurero;2304.1
12;50;700000.0;M;53;basurero;3225.8
12;20;70000.0;F;59;basurero;806.5
12;15;70000.0;M;66;basurero;1075.3
12;20;90000.0;M;54;basurero;1036.9
12;40;200000.0;F;21;basurero;1152.1
12;55;300000.0;M;36;basurero;1256.8
12;40;300000.0;M;28;basurero;1728.1
12;12;80000.0;M;27;basurero;1536.1
3;20;150000.0;M;19;basurero;1728.1
12;40;800000.0;M;22;basurero;4608.3
12;48;400000.0;M;10;basurero;1920.1
12;40;450000.0;M;9;basurero;2592.2
12;40;450000.0;F;55;basurero;2592.2
9;48;1360000.0;F;39;basurero;6528.4
12;60;500000.0;M;21;basurero;1920.1
12;60;300000.0;M;78;basurero;1152.1
11;60;200000.0;M;54;basurero;768.0
12;20;200000.0;M;25;basurero;2304.1
12;40;300000.0;M;21;basurero;1728.1
12;60;580000.0;M;48;basurero;2227.3
12;60;700000.0;F;23;basurero;2688.2
12;65;900000.0;F;69;basurero;3190.4
12;30;250000.0;F;59;basurero;1920.1
12;40;120000.0;M;66;basurero;691.2
12;48;1300000.0;F;69;basurero;6240.4
12;32;150000.0;F;46;basurero;1080.1
12;48;600000.0;M;57;basurero;2880.2
12;35;800000.0;F;51;basurero;5266.6
12;48;400000.0;M;27;basurero;1920.1
1;25;350000.0;M;55;basurero;3225.8
12;42;80000.0;F;28;basurero;438.9
12;28;80000.0;F;22;basurero;658.3
12;36;300000.0;F;8;basurero;1920.1
12;50;200000.0;M;59;basurero;921.7
12;40;250000.0;F;31;basurero;1440.1
12;48;1000000.0;F;13;secretario;4800.3
11;45;1160000.0;M;15;secretario;5939.6
12;40;2200000.0;F;34;secretario;12672.8
12;48;4900000.0;M;26;secretario;23521.5
12;30;1100000.0;F;33;secretario;8448.5
12;48;1160000.0;F;38;secretario;5568.4
12;40;1600000.0;M;37;secretario;9216.6
12;48;1650000.0;F;46;secretario;7920.5
12;48;1160000.0;F;68;secretario;5568.4
12;48;1500000.0;F;17;secretario;7200.5
12;48;2000000.0;M;77;secretario;9600.6
12;48;2000000.0;F;37;secretario;9600.6
12;48;1200000.0;F;53;secretario;5760.4
12;48;1160000.0;M;24;secretario;5568.4
11;40;3000000.0;M;24;secretario;17281.1
12;48;1000000.0;M;73;secretario;4800.3
12;48;1117172.0;F;38;secretario;5362.8
12;48;1300000.0;M;21;secretario;6240.4
12;48;1160000.0;M;66;secretario;5568.4
12;48;1160000.0;M;14;secretario;5568.4
6;48;1000000.0;M;57;secretario;4800.3
7;40;1700000.0;F;22;secretario;9792.6
12;40;1360000.0;M;58;secretario;7834.1
12;48;1200000.0;M;18;secretario;5760.4
12;40;1450000.0;M;6;secretario;8352.5
10;44;1300000.0;M;41;secretario;6807.7
10;35;1200000.0;F;33;secretario;7899.9
12;48;1300000.0;F;65;secretario;6240.4
12;48;1160000.0;M;38;secretario;5568.4
12;48;2800000.0;F;42;secretario;13440.9
12;60;6200000.0;M;44;secretario;23809.5
12;48;1160000.0;M;75;secretario;5568.4
11;48;1160000.0;F;37;secretario;5568.4
12;48;1160000.0;F;24;secretario;5568.4
12;48;1200000.0;M;26;secretario;5760.4
12;40;2200000.0;F;18;secretario;12672.8
12;48;1300000.0;M;45;secretario;6240.4
2;45;600000.0;F;51;secretario;3072.2
12;48;1160000.0;M;45;secretario;5568.4
2;48;1160000.0;F;23;secretario;5568.4
12;48;1160000.0;F;33;secretario;5568.4
10;48;3000000.0;F;7;secretario;14400.9
12;48;4500000.0;M;12;secretario;21601.4
12;48;3600000.0;F;18;secretario;17281.1
12;48;1540000.0;M;17;secretario;7392.5
12;40;1160000.0;M;43;secretario;6682.0
12;48;1900000.0;M;57;secretario;9120.6
12;40;1800000.0;M;73;secretario;10368.7
12;48;4200000.0;M;27;secretario;20161.3
12;48;1160000.0;M;57;secretario;5568.4
10;48;1160000.0;M;7;secretario;5568.4
12;48;1800000.0;F;28;secretario;8640.6
12;48;1500000.0;F;43;secretario;7200.5
12;45;2200000.0;M;56;secretario;11264.7
12;48;1160000.0;F;75;secretario;5568.4
12;48;1160000.0;F;37;secretario;5568.4
12;70;1835072.0;F;39;secretario;6040.4
12;48;1640000.0;M;15;secretario;7872.5
12;48;1650000.0;F;69;secretario;7920.5
12;32;781000.0;M;62;secretario;5623.6
10;48;1500000.0;M;40;secretario;7200.5
12;48;1700000.0;F;50;secretario;8160.5
12;48;1200000.0;M;49;secretario;5760.4
12;48;1700000.0;F;32;secretario;8160.5
12;48;2000000.0;F;38;secretario;9600.6
12;48;1600000.0;F;18;secretario;7680.5
12;49;1800000.0;M;60;secretario;8464.2
12;48;1640000.0;M;55;secretario;7872.5
12;40;2300000.0;M;49;secretario;13248.8
12;48;3000000.0;F;59;secretario;14400.9
12;48;1160000.0;M;23;secretario;5568.4
12;48;1500000.0;F;46;secretario;7200.5
12;40;1500000.0;F;52;secretario;8640.6
12;40;1300000.0;F;48;secretario;7488.5
12;48;2500000.0;F;19;secretario;12000.8
12;30;800000.0;F;45;secretario;6144.4
6;48;1200000.0;F;41;secretario;5760.4
12;40;1160000.0;M;45;secretario;6682.0
12;40;900000.0;F;20;secretario;5184.3
12;48;6900000.0;M;16;secretario;33122.1
12;40;2600000.0;F;58;secretario;14977.0
12;40;2700000.0;F;65;secretario;15553.0
12;55;1500000.0;M;62;secretario;6284.0
12;48;1700000.0;M;38;secretario;8160.5
12;40;6000000.0;M;31;secretario;34562.2
12;48;1160000.0;F;58;secretario;5568.4
11;40;1560000.0;F;41;secretario;8986.2
12;48;3500000.0;F;30;secretario;16801.1
12;48;1400000.0;F;43;secretario;6720.4
12;40;900000.0;M;51;secretario;5184.3
12;40;2300000.0;M;81;secretario;13248.8
12;48;1250000.0;F;68;secretario;6000.4
12;48;1300000.0;M;69;secretario;6240.4
12;48;1160000.0;F;76;secretario;5568.4
12;48;1200000.0;M;40;secretario;5760.4
12;40;1200000.0;M;41;secretario;6912.4
12;44;2900000.0;F;64;secretario;15186.4
6;48;580000.0;M;96;secretario;2784.2
12;48;3200000.0;M;20;secretario;15361.0
12;48;1350000.0;M;49;secretario;6480.4
12;48;1200000.0;M;19;secretario;5760.4
12;48;1160000.0;F;51;secretario;5568.4
12;48;1300000.0;F;44;secretario;6240.4
9;40;800000.0;F;18;secretario;4608.3
12;48;1000000.0;F;36;secretario;4800.3
12;40;1300000.0;M;16;secretario;7488.5
12;40;1700000.0;M;27;secretario;9792.6
12;44;1160000.0;F;74;secretario;6074.6
11;48;1160000.0;M;34;secretario;5568.4
11;48;1160000.0;F;24;secretario;5568.4
12;40;2200000.0;M;31;secretario;12672.8
12;48;1700000.0;F;50;secretario;8160.5
12;40;2000000.0;M;27;secretario;11520.7
2;48;800000.0;M;42;secretario;3840.2
6;48;1160000.0;F;78;secretario;5568.4
12;48;2000000.0;F;14;secretario;9600.6
12;48;900000.0;F;31;secretario;4320.3
3;48;1160000.0;F;64;secretario;5568.4
12;40;2000000.0;M;42;secretario;11520.7
12;48;1600000.0;F;70;secretario;7680.5
12;48;1160000.0;M;74;secretario;5568.4
12;48;1960000.0;M;66;secretario;9408.6
12;48;1200000.0;M;86;secretario;5760.4
12;48;1160000.0;M;41;secretario;5568.4
12;48;2600000.0;F;44;secretario;12480.8
11;48;1300000.0;M;67;secretario;6240.4
12;40;2500000.0;F;62;secretario;14400.9
12;48;2800000.0;M;57;secretario;13440.9
11;40;1250000.0;F;33;secretario;7200.5
12;48;700000.0;M;51;secretario;3360.2
12;48;1160000.0;F;82;secretario;5568.4
12;48;1200000.0;F;62;secretario;5760.4
12;48;1700000.0;F;95;secretario;8160.5
5;48;1300606.0;F;23;secretario;6243.3
7;48;1160000.0;M;7;secretario;5568.4
12;40;2400000.0;F;20;secretario;13824.9
12;48;1160000.0;F;51;secretario;5568.4
12;48;1160000.0;M;78;secretario;5568.4
12;40;2000000.0;M;62;secretario;11520.7
12;45;3000000.0;M;18;secretario;15361.0
12;35;1560000.0;M;8;secretario;10269.9
12;48;3000000.0;F;87;secretario;14400.9
12;48;1350000.0;M;81;secretario;6480.4
12;48;1160000.0;F;28;secretario;5568.4
12;48;1600000.0;M;36;secretario;7680.5
12;24;638000.0;M;30;secretario;6125.2
1;48;2900000.0;M;27;secretario;13920.9
12;48;1500000.0;F;12;secretario;7200.5
12;48;1300000.0;F;37;secretario;6240.4
12;48;800000.0;F;40;secretario;3840.2
12;40;2360000.0;M;19;secretario;13594.5
12;48;1160000.0;F;9;secretario;5568.4
12;48;1160000.0;F;30;secretario;5568.4
12;40;1160000.0;F;15;secretario;6682.0
12;48;1000000.0;F;32;secretario;4800.3
8;48;1160000.0;M;33;secretario;5568.4
12;48;3700000.0;F;8;secretario;17761.1
12;40;4000000.0;F;20;secretario;23041.5
12;48;2000000.0;F;13;secretario;9600.6
12;45;1400000.0;M;27;secretario;7168.5
4;48;1160000.0;M;81;secretario;5568.4
12;40;2500000.0;M;40;secretario;14400.9
10;48;1160000.0;F;51;secretario;5568.4
12;48;1400000.0;M;66;secretario;6720.4
12;50;1800000.0;F;47;secretario;8294.9
12;48;1700000.0;F;40;secretario;8160.5
12;48;1300000.0;F;27;secretario;6240.4
12;48;1160000.0;F;42;secretario;5568.4
12;40;1400000.0;F;56;secretario;8064.5
12;48;1300000.0;M;53;secretario;6240.4
11;48;1160000.0;M;9;secretario;5568.4
12;40;2100000.0;F;32;secretario;12096.8
2;24;600000.0;M;55;secretario;5760.4
12;48;1160000.0;M;43;secretario;5568.4
12;48;1600000.0;F;61;secretario;7680.5
12;48;1160000.0;F;45;secretario;5568.4
12;48;1160000.0;F;35;secretario;5568.4
12;48;1160000.0;F;24;secretario;5568.4
5;46;1700000.0;F;48;secretario;8515.3
12;48;1160000.0;F;42;secretario;5568.4
12;48;1160000.0;F;19;secretario;5568.4
12;48;2300000.0;M;57;secretario;11040.7
12;55;1500000.0;M;44;secretario;6284.0
11;48;1160000.0;M;12;secretario;5568.4
1;48;1200000.0;F;12;secretario;5760.4
12;48;1300000.0;M;40;secretario;6240.4
12;40;1200000.0;F;53;secretario;6912.4
12;48;1160000.0;M;58;secretario;5568.4
12;48;1000000.0;M;13;secretario;4800.3
2;40;800000.0;F;51;secretario;4608.3
12;40;1160000.0;M;67;secretario;6682.0
12;48;1200000.0;M;56;secretario;5760.4
12;40;1300000.0;M;44;conserje;7488.5
12;48;1200000.0;F;59;conserje;5760.4
12;48;1160000.0;M;13;conserje;5568.4
8;70;300000.0;M;12;conserje;987.5
12;60;1100000.0;M;38;abad;4224.3
12;50;3600000.0;F;80;abad;16589.9
12;60;4000000.0;F;11;abad;15361.0
5;24;400000.0;M;57;abad;3840.2
12;48;1300000.0;M;13;abad;6240.4
12;56;1000000.0;F;20;abad;4114.5
12;70;1500000.0;F;57;abad;4937.5
12;48;3000000.0;M;39;abad;14400.9
12;40;1160000.0;M;54;abad;6682.0
12;40;700000.0;F;11;abad;4032.3
12;46;4000000.0;M;46;abad;20036.1
12;28;850000.0;F;72;abad;6994.7
12;30;450000.0;F;42;abad;3456.2
12;50;1500000.0;F;54;abad;6912.4
12;50;1500000.0;F;31;abad;6912.4
12;48;3800000.0;F;42;abad;18241.2
12;48;2560000.0;M;27;abad;12288.8
12;60;2700000.0;M;6;abad;10368.7
12;40;800000.0;F;41;abad;4608.3
12;60;1000000.0;F;36;abad;3840.2
12;48;1300000.0;F;15;abad;6240.4
12;48;3000000.0;F;60;abad;14400.9
12;48;1500000.0;M;27;abad;7200.5
12;100;2900000.0;F;21;abad;6682.0
12;5;200000.0;M;67;abad;9216.6
12;48;1300000.0;F;68;abad;6240.4
12;50;5000000.0;F;75;apuntador;23041.5
12;48;1000000.0;M;21;apuntador;4800.3
12;20;500000.0;F;30;apuntador;5760.4
12;15;800000.0;F;49;apuntador;12288.8
6;30;800000.0;F;14;apuntador;6144.4
12;40;1300000.0;F;28;apuntador;7488.5
12;54;400000.0;F;32;apuntador;1706.8
12;48;600000.0;F;21;apuntador;2880.2
12;30;700000.0;F;29;apuntador;5376.3
12;30;200000.0;F;11;apuntador;1536.1
12;20;300000.0;M;10;apuntador;3456.2
12;60;3000000.0;F;13;cantero;11520.7
12;84;3500000.0;F;36;cantero;9600.6
12;48;600000.0;M;62;cantero;2880.2
12;48;500000.0;F;62;cantero;2400.2
12;48;500000.0;M;69;cantero;2400.2
12;48;720000.0;F;29;cantero;3456.2
12;48;800000.0;F;54;cantero;3840.2
12;24;90000.0;F;6;cantero;864.1
12;60;1500000.0;F;13;cantero;5760.4
12;48;100000.0;M;35;cantero;480.0
12;48;3500000.0;F;79;cantero;16801.1
12;24;;M;67;cantero;
12;48;1160000.0;M;6;cantero;5568.4
12;40;1400000.0;F;71;cantero;8064.5
12;55;500000.0;M;24;cantero;2094.7
12;42;1500000.0;F;49;cantero;8229.1
2;15;200000.0;F;85;cantero;3072.2
12;60;700000.0;F;78;cantero;2688.2
12;40;800000.0;F;69;cantero;4608.3
12;18;240000.0;F;44;cantero;3072.2
12;48;600000.0;F;18;cantero;2880.2
12;48;1400000.0;M;28;cantero;6720.4
12;12;400000.0;F;44;cantero;7680.5
12;60;240000.0;M;61;cantero;921.7
12;60;180000.0;F;56;cantero;691.2
12;40;1200000.0;F;69;cantero;6912.4
12;48;1160000.0;M;35;cantero;5568.4
10;37;600000.0;M;44;cantero;3736.5
12;60;1200000.0;M;47;cantero;4608.3
12;30;100000.0;F;75;cantero;768.0
12;48;800000.0;M;19;cantero;3840.2
12;48;1000000.0;F;11;cantero;4800.3
12;60;700000.0;F;43;cantero;2688.2
12;60;2500000.0;F;23;cantero;9600.6
5;60;2000000.0;M;25;cantero;7680.5
12;30;400000.0;M;6;cantero;3072.2
12;40;1300000.0;M;51;alcalde;7488.5
12;40;1800000.0;F;36;alcalde;10368.7
12;14;3185000.0;M;35;alcalde;52419.4
12;48;10000000.0;F;6;alcalde;48003.1
6;48;9000000.0;F;75;alcalde;43202.8
12;40;7000000.0;F;51;alcalde;40322.6
12;30;7350000.0;F;19;alcalde;56451.6
12;10;900000.0;M;36;alcalde;20737.3
12;40;1500000.0;F;21;alcalde;8640.6
12;40;10000000.0;F;27;alcalde;57603.7
12;60;8000000.0;F;16;alcalde;30722.0
12;48;2500000.0;M;61;salvavidas;12000.8
12;48;2200000.0;F;38;salvavidas;10560.7
12;40;1200000.0;M;50;salvavidas;6912.4
7;48;1500000.0;F;27;salvavidas;7200.5
11;48;1400000.0;M;79;salvavidas;6720.4
12;48;1740000.0;M;70;salvavidas;8352.5
12;56;1164000.0;F;17;salvavidas;4789.3
12;40;1500000.0;M;33;actor;8640.6
12;84;1800000.0;F;25;actor;4937.5
12;30;1000000.0;F;39;actor;7680.5
12;62;1000000.0;F;7;actor;3716.4
12;48;8800000.0;F;36;ambientalista;42242.7
11;40;2760000.0;M;60;ambientalista;15898.6
5;48;4200000.0;M;10;ambientalista;20161.3
12;40;4000000.0;F;61;ambientalista;23041.5
12;48;2350000.0;M;55;ambientalista;11280.7
12;48;1624000.0;M;51;ambientalista;7795.7
12;10;650000.0;F;70;ambientalista;14977.0
12;48;10000000.0;F;7;ambientalista;48003.1
12;48;4250000.0;M;32;ambientalista;20401.3
12;48;4300000.0;M;65;ambientalista;20641.3
12;60;6000000.0;M;41;ambientalista;23041.5
12;48;4200000.0;F;53;ambientalista;20161.3
12;48;7000000.0;M;12;ajedrecista;33602.2
3;48;40000000.0;F;31;ajedrecista;192012.3
12;48;500000.0;F;50;aparejador;2400.2
10;48;1160000.0;F;62;aparejador;5568.4
12;48;1160000.0;M;38;aparejador;5568.4
12;48;1160000.0;M;55;aparejador;5568.4
12;48;1160000.0;M;13;aparejador;5568.4
12;20;470000.0;F;73;aparejador;5414.7
12;48;900000.0;F;46;aparejador;4320.3
12;42;1500000.0;M;8;aparejador;8229.1
8;30;300000.0;F;48;aparejador;2304.1
12;48;2600000.0;F;74;aparejador;12480.8
